Date;Month;f_Canopy_W_All;f_Canopy_W_SGC;f_Canopy_W_BoR;f_Canopy_W_SRR;f_Canopy_W_BoC;f_Canopy_U_All;f_Canopy_U_SGC;f_Canopy_U_BoR;f_Canopy_U_SRR;f_Canopy_U_BoC;f_Canopy_F_All;f_Canopy_F_SGC;f_Canopy_F_BoR;f_Canopy_F_SRR;f_Canopy_F_BoC;f_Canopy_P_All;f_Canopy_P_SGC;f_Canopy_P_BoR;f_Canopy_P_SRR;f_Canopy_P_BoC;f_Canopy_CrC_All;f_Canopy_CrC_SGC;f_Canopy_CrC_BoR;f_Canopy_CrC_SRR;f_Canopy_CrC_BoC;f_Canopy_CrR_All;f_Canopy_CrR_SGC;f_Canopy_CrR_BoR;f_Canopy_CrR_SRR;f_Canopy_CrR_BoC;f_Canopy_CrP_All;f_Canopy_CrP_SGC;f_Canopy_CrP_BoR;f_Canopy_CrP_SRR;f_Canopy_CrP_BoC;f_Canopy_NbC_All;f_Canopy_NbC_SGC;f_Canopy_NbC_BoR;f_Canopy_NbC_SRR;f_Canopy_NbC_BoC;f_Canopy_M_All;f_Canopy_M_SGC;f_Canopy_M_BoR;f_Canopy_M_SRR;f_Canopy_M_BoC
2011-10-09;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6661290322580645;0.6661290322580645;0.6661290322580645;0.6661290322580645;0.6661290322580645;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.8887096774193548;0.8887096774193548;0.8887096774193548;0.8887096774193548;0.8887096774193548;0.8516129032258064;0.8516129032258064;0.8516129032258064;0.8516129032258064;0.8516129032258064;1.0;1.0;1.0;1.0;1.0
2011-10-10;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6806451612903226;0.6806451612903226;0.6806451612903226;0.6806451612903226;0.6806451612903226;0.79375;0.79375;0.79375;0.79375;0.79375;0.8935483870967742;0.8935483870967742;0.8935483870967742;0.8935483870967742;0.8935483870967742;0.8580645161290322;0.8580645161290322;0.8580645161290322;0.8580645161290322;0.8580645161290322;1.0;1.0;1.0;1.0;1.0
2011-10-11;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6951612903225807;0.6951612903225807;0.6951612903225807;0.6951612903225807;0.6951612903225807;0.803125;0.803125;0.803125;0.803125;0.803125;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.864516129032258;0.864516129032258;0.864516129032258;0.864516129032258;0.864516129032258;1.0;1.0;1.0;1.0;1.0
2011-10-12;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7096774193548387;0.7096774193548387;0.7096774193548387;0.7096774193548387;0.7096774193548387;0.8125;0.8125;0.8125;0.8125;0.8125;0.9032258064516129;0.9032258064516129;0.9032258064516129;0.9032258064516129;0.9032258064516129;0.8709677419354839;0.8709677419354839;0.8709677419354839;0.8709677419354839;0.8709677419354839;1.0;1.0;1.0;1.0;1.0
2011-10-13;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7241935483870968;0.7241935483870968;0.7241935483870968;0.7241935483870968;0.7241935483870968;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.9080645161290323;0.9080645161290323;0.9080645161290323;0.9080645161290323;0.9080645161290323;0.8774193548387097;0.8774193548387097;0.8774193548387097;0.8774193548387097;0.8774193548387097;1.0;1.0;1.0;1.0;1.0
2011-10-14;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7387096774193549;0.7387096774193549;0.7387096774193549;0.7387096774193549;0.7387096774193549;0.83125;0.83125;0.83125;0.83125;0.83125;0.9129032258064516;0.9129032258064516;0.9129032258064516;0.9129032258064516;0.9129032258064516;0.8838709677419354;0.8838709677419354;0.8838709677419354;0.8838709677419354;0.8838709677419354;1.0;1.0;1.0;1.0;1.0
2011-10-15;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7532258064516129;0.7532258064516129;0.7532258064516129;0.7532258064516129;0.7532258064516129;0.840625;0.840625;0.840625;0.840625;0.840625;0.917741935483871;0.917741935483871;0.917741935483871;0.917741935483871;0.917741935483871;0.8903225806451613;0.8903225806451613;0.8903225806451613;0.8903225806451613;0.8903225806451613;1.0;1.0;1.0;1.0;1.0
2011-10-16;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7677419354838709;0.7677419354838709;0.7677419354838709;0.7677419354838709;0.7677419354838709;0.85;0.85;0.85;0.85;0.85;0.9225806451612903;0.9225806451612903;0.9225806451612903;0.9225806451612903;0.9225806451612903;0.896774193548387;0.896774193548387;0.896774193548387;0.896774193548387;0.896774193548387;1.0;1.0;1.0;1.0;1.0
2011-10-17;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.782258064516129;0.782258064516129;0.782258064516129;0.782258064516129;0.782258064516129;0.859375;0.859375;0.859375;0.859375;0.859375;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.9032258064516129;0.9032258064516129;0.9032258064516129;0.9032258064516129;0.9032258064516129;1.0;1.0;1.0;1.0;1.0
2011-10-18;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7967741935483871;0.7967741935483871;0.7967741935483871;0.7967741935483871;0.7967741935483871;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.932258064516129;0.932258064516129;0.932258064516129;0.932258064516129;0.932258064516129;0.9096774193548387;0.9096774193548387;0.9096774193548387;0.9096774193548387;0.9096774193548387;1.0;1.0;1.0;1.0;1.0
2011-10-19;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8112903225806452;0.8112903225806452;0.8112903225806452;0.8112903225806452;0.8112903225806452;0.878125;0.878125;0.878125;0.878125;0.878125;0.9370967741935484;0.9370967741935484;0.9370967741935484;0.9370967741935484;0.9370967741935484;0.9161290322580644;0.9161290322580644;0.9161290322580644;0.9161290322580644;0.9161290322580644;1.0;1.0;1.0;1.0;1.0
2011-10-20;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8258064516129032;0.8258064516129032;0.8258064516129032;0.8258064516129032;0.8258064516129032;0.8875;0.8875;0.8875;0.8875;0.8875;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9225806451612903;0.9225806451612903;0.9225806451612903;0.9225806451612903;0.9225806451612903;1.0;1.0;1.0;1.0;1.0
2011-10-21;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8403225806451613;0.8403225806451613;0.8403225806451613;0.8403225806451613;0.8403225806451613;0.896875;0.896875;0.896875;0.896875;0.896875;0.9467741935483871;0.9467741935483871;0.9467741935483871;0.9467741935483871;0.9467741935483871;0.9290322580645161;0.9290322580645161;0.9290322580645161;0.9290322580645161;0.9290322580645161;1.0;1.0;1.0;1.0;1.0
2011-10-22;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8548387096774194;0.8548387096774194;0.8548387096774194;0.8548387096774194;0.8548387096774194;0.90625;0.90625;0.90625;0.90625;0.90625;0.9516129032258065;0.9516129032258065;0.9516129032258065;0.9516129032258065;0.9516129032258065;0.935483870967742;0.935483870967742;0.935483870967742;0.935483870967742;0.935483870967742;1.0;1.0;1.0;1.0;1.0
2011-10-23;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8693548387096774;0.8693548387096774;0.8693548387096774;0.8693548387096774;0.8693548387096774;0.915625;0.915625;0.915625;0.915625;0.915625;0.9564516129032259;0.9564516129032259;0.9564516129032259;0.9564516129032259;0.9564516129032259;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;1.0;1.0;1.0;1.0;1.0
2011-10-24;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8838709677419355;0.8838709677419355;0.8838709677419355;0.8838709677419355;0.8838709677419355;0.925;0.925;0.925;0.925;0.925;0.9612903225806452;0.9612903225806452;0.9612903225806452;0.9612903225806452;0.9612903225806452;0.9483870967741935;0.9483870967741935;0.9483870967741935;0.9483870967741935;0.9483870967741935;1.0;1.0;1.0;1.0;1.0
2011-10-25;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.8983870967741936;0.934375;0.934375;0.934375;0.934375;0.934375;0.9661290322580645;0.9661290322580645;0.9661290322580645;0.9661290322580645;0.9661290322580645;0.9548387096774194;0.9548387096774194;0.9548387096774194;0.9548387096774194;0.9548387096774194;1.0;1.0;1.0;1.0;1.0
2011-10-26;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9129032258064517;0.9129032258064517;0.9129032258064517;0.9129032258064517;0.9129032258064517;0.94375;0.94375;0.94375;0.94375;0.94375;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.9612903225806451;0.9612903225806451;0.9612903225806451;0.9612903225806451;0.9612903225806451;1.0;1.0;1.0;1.0;1.0
2011-10-27;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.9274193548387097;0.953125;0.953125;0.953125;0.953125;0.953125;0.9758064516129032;0.9758064516129032;0.9758064516129032;0.9758064516129032;0.9758064516129032;0.967741935483871;0.967741935483871;0.967741935483871;0.967741935483871;0.967741935483871;1.0;1.0;1.0;1.0;1.0
2011-10-28;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9419354838709677;0.9625;0.9625;0.9625;0.9625;0.9625;0.9806451612903226;0.9806451612903226;0.9806451612903226;0.9806451612903226;0.9806451612903226;0.9741935483870967;0.9741935483870967;0.9741935483870967;0.9741935483870967;0.9741935483870967;1.0;1.0;1.0;1.0;1.0
2011-10-29;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9564516129032258;0.9564516129032258;0.9564516129032258;0.9564516129032258;0.9564516129032258;0.971875;0.971875;0.971875;0.971875;0.971875;0.985483870967742;0.985483870967742;0.985483870967742;0.985483870967742;0.985483870967742;0.9806451612903225;0.9806451612903225;0.9806451612903225;0.9806451612903225;0.9806451612903225;1.0;1.0;1.0;1.0;1.0
2011-10-30;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.9709677419354839;0.98125;0.98125;0.98125;0.98125;0.98125;0.9903225806451613;0.9903225806451613;0.9903225806451613;0.9903225806451613;0.9903225806451613;0.9870967741935484;0.9870967741935484;0.9870967741935484;0.9870967741935484;0.9870967741935484;1.0;1.0;1.0;1.0;1.0
2011-10-31;Oct;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9854838709677419;0.9854838709677419;0.9854838709677419;0.9854838709677419;0.9854838709677419;0.990625;0.990625;0.990625;0.990625;0.990625;0.9951612903225806;0.9951612903225806;0.9951612903225806;0.9951612903225806;0.9951612903225806;0.9935483870967742;0.9935483870967742;0.9935483870967742;0.9935483870967742;0.9935483870967742;1.0;1.0;1.0;1.0;1.0
2011-11-01;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-02;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-03;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-04;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-05;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-06;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-07;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-08;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-09;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-10;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-11;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-12;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-13;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-14;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-15;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-16;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-17;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-18;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-19;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-20;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-21;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-22;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-23;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-24;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-25;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-26;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-27;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-28;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-29;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-11-30;Nov;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-01;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9978260869565218;0.9978260869565218;0.9978260869565218;0.9978260869565218;0.9978260869565218;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-02;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9956521739130435;0.9956521739130435;0.9956521739130435;0.9956521739130435;0.9956521739130435;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-03;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9934782608695653;0.9934782608695653;0.9934782608695653;0.9934782608695653;0.9934782608695653;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-04;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.991304347826087;0.991304347826087;0.991304347826087;0.991304347826087;0.991304347826087;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-05;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9891304347826086;0.9891304347826086;0.9891304347826086;0.9891304347826086;0.9891304347826086;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2011-12-06;Dec;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9869565217391304;0.9869565217391304;0.9869565217391304;0.9869565217391304;0.9869565217391304;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
